Country Name,Country Code,Indicator Name,Indicator Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.75135777,8.364807554,8.422617044,4.530024974,9.134399152,7.519305364,8.565880647,6.928925723,8.528428094,6.386746379,9.645883343,4.580279867,5.405917513,2.44150579,1.590829396,1.643639439,1.155447342,9.739919072,4.507880533,1.098499508,9.206809127,5.348456708,-4.49136357,2.709473268,4.942233633,3.567787971,-1.809055118,-13.37984403,1.562246858,8.098992753,9.419006662,8.201680025,5.455743309,2.850147742,1.751678624,2.810584059,6.460990549,7.341501753,3.917206421,2.715373567,0.574272925,2.228887218,4.205763358,7.52208031,7.191278857,8.52776116,12.11266127,9.146904398,3.974164892,5.851873793,10.77019485,10.24710466,8.352293815,
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.350052595,8.340192235,3.720546417,6.600281705,4.93924289,8.39487937,3.774703505,0.354541415,3.794652674,5.836876469,4.180886231,2.869775968,5.375670579,9.250073797,3.401563965,1.960723229,0.402916601,0.282736409,5.79639682,3.077537419,7.180586354,-0.6,-11.8,5.2,2.8,10,8,-8.7,-11.7,-5.1432425,2.165899444,-0.428767102,4.764994555,12.82163971,8.608911588,2.518220686,6.864061053,-0.657951034,0.914130992,2.950592944,0.214894739,5.020183183,5.15951556,4.959037754,6.284648002,7.528899044,8.518727215,9.142805308,1.049228626,8.450752161,6.452220304,5.950591079,5.821589059,
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.616579316,4.773121849,7.060487426,3.446982146,5.265810465,4.425994178,5.324150186,4.945418074,4.656358585,3.764604853,5.428631375,5.446791103,8.92064682,3.558115077,5.56477363,8.806630564,5.602055577,5.172103289,5.639675745,5.148911295,3.423269178,3.619327606,1.874616469,-7.323682586,-7.306608835,3.416782803,4.31163482,6.752544483,6.205311116,3.036966293,-0.578334652,0.337603032,2.11630718,4.387623339,4.678692221,5.845873472,5.185362275,-0.576722189,3.081926764,4.411212508,2.89399241,3.64589814,4.970363732,6.697636426,4.777663461,5.24295304,6.616668504,4.152757146,1.148330409,7.632263915,3.638680736,6.814540708,7.162873561,
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4,-12.3,7.3,10.9,10.4,2.299998189,2.000001785,-5.4,1.751196254,2.063274294,4.839144139,0.147763884,8.080151148,0.759863463,-1.509710675,1.84935673,-5.527871391,-10.75126183,3.300030059,5.328903772,5.697820182,-0.330803037,
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.181114012,6.374101144,4.072517655,8.570285951,10.26851591,5.813758257,4.070463736,4.359588884,8.273459051,10.84280359,6.295193605,5.643553179,6.529266167,2.61053166,-0.879884976,-3.388448522,0.834815891,8.549860283,1.832394849,-2.303451351,-0.274829701,0.352945312,3.223162844,-0.354725793,4.00019042,4.693056546,2.770493822,2.909241794,-1.419580155,-3.012169797,9.546899078,13.84908418,18.20228532,5.942109321,-3.312448866,7.733696823,-3.904390066,-3.769113439,1.855553847,-2.494841729,-0.121288758,-0.158900358,2.164102123,2.721175459,3.596104216,2.584500515,7.2,6.7,5.5,8,9,8,5.400269167,
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.01557881,2.514978625,3.738310315,5.292802054,6.951856622,6.238916797,7.086280525,4.981633948,4.524198621,4.259803391,1.205301608,1.443499187,3.867159384,5.344799776,3.617049813,6.227486571,6.785273261,5.126549093,1.79123257,3.875409612,4.452772483,1.90508967,1.573801397,
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.041735944,8.323315527,8.651045167,7.06092447,9.204842574,7.499146556,6.223225202,5.180434229,9.375232938,8.397918277,6.365448203,7.173575141,6.344896205,2.917378252,-0.654565799,6.243087975,5.950680366,6.931947667,7.906824991,4.243464502,1.147948034,-1.556644198,-2.341973874,5.928686406,3.097441947,4.977367672,5.768998497,5.888373129,4.334952498,2.465790941,0.853720598,4.05933489,3.851927448,3.983003555,4.07519011,2.893448314,3.155515407,6.745681787,2.06636381,1.512452504,9.849452032,1.773267622,1.19291552,1.760917241,0.56859912,-0.889569195,-3.325701786,-1.798808345,-2.361113517,-2.612530288,-1.890463033,-2.772499076,-0.577342697,
"Korea, Dem. Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.534903476,6.614447769,5.873702116,6.310747383,7.46898853,4.077909434,7.544482529,8.875509234,2.120741162,12.61260371,6.631652356,8.015696213,11.20067107,1.142860384,-4.347631037,6.900230985,5.602597289,2.815966114,5.63893735,4.589340137,1.618103493,2.135375274,-0.173113066,-1.879979584,2.807439594,4.140955662,6.381393875,7.489108058,6.440638901,3.950523332,4.368206469,1.089476473,-2.043277041,0.964838232,4.282780403,3.688500386,4.406879107,5.138398996,4.073152702,3.91558407,1.974750897,0.764433754,-0.911116128,1.560331573,0.775075553,1.448293695,2.365354225,-0.008502358,-2.908357436,1.936409694,-1.250481733,-3.230515395,-1.392204196,
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.900285514,3.300258518,4.710291337,4.212477358,6.167974759,1.991503333,9.150367204,4.527073841,4.701151408,5.553425736,5.538151939,6.631297476,7.302812907,8.381525438,6.852444715,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.17045885,-1.397617717,-3.042617885,2.816599447,4.523135678,4.964835664,7.582304377,5.915372066,6.93520391,4.12328288,3.493650155,1.696428011,4.936359415,5.317919883,6.822807819,1.573789449,4.242511162,0.068035126,-1.366071238,-2.314146032,-0.834057908,-0.021401975,4.320749918,4.057419171,2.133486167,4.807114697,5.421622751,6.359122376,-3.965695886,13.09300368,4.342407086,-1.238968506,13.55160363,
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,-4.56101542,5.876037989,-3.482754832,-0.998137717,7.038672412,-2.741839013,6.763087263,-4.093939972,1.045387199,5.195359687,4.602544034,-0.364237755,4.9873873,2.321329775,5.074477699,3.90772074,3.412797881,-1.280680862,1.960293664,5.010635082,-0.699729432,1.195693853,2.074004954,2.008036944,4.354163402,1.835034256,2.235448692,0.69856223,1.859082041,-1.549086294,1.462054697,2.808004755,2.49961468,2.157968399,
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.327722388,7.133458647,3.490072229,19.21850327,7.492728028,26.17039954,17.98521658,17.66303466,11.95755129,16.72897536,14.79,2.56,5.55,
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,0.765730272,4.000539006,6.099998121,5.899998406,-0.099251892,2.400779937,0.800777432,-0.499144906,-5.799700326,-5.600003007,-12.90000397,-8.840410652,1.511335133,3.970223636,7.159905075,4.008901931,-6.102774403,-4.78906097,-1.200003996,2.100001731,5.679968784,5.033271211,5.154284799,9.124945121,4.288668349,8.716268788,6.259704903,7.861706579,-6.798769638,-0.93965598,2.308920543,0.353678398,3.499921297,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939452,-14.53107377,-8.668540342,-12.56975598,-4.143528407,-3.6,1.4,-5.3,6.4,10,5.091984231,4.743669897,7.295854331,7.175949193,6.376187027,8.153431973,8.535080209,5.247953532,-7.821508547,4.503723177,4.264179823,3.435545439,1.318691676,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.297526066,11.33379839,-9.820444426,-12.46499267,7.009529251,7.008910829,6.916017509,7.013780919,11.00737015,6.001425246,1.206640698,0.263068281,3.438088125,1.409823565,-2.113825409,19.50457717,1.994109485,9.150840819,11.86990803,8.951612334,5.436199477,1.810846447,5.980349933,-4.24077328,4.402748336,5.472137487,-0.02403611,4.498824996,-0.036534277,-2.399291094,-2.514379654,5.872725231,-8.108691867,-50.24806711,35.22407831,12.74569576,13.84975248,8.858669491,7.581096457,8.318704949,8.668954201,13.51052989,1.451335378,6.946390384,9.025718817,8.551732861,7.625519064,11.18905647,6.246056782,6.264845606,7.460184409,7.306292252,4.579597771,
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.110545623,3.309340237,5.420402441,7.705455831,-1.018513261,0.950224813,6.453211427,4.351684095,5.924731653,5.733403107,0.815976261,-1.551501325,3.746469442,2.209265044,7.358003207,2.398675593,6.445165276,6.042706325,-3.133315364,6.539040896,6.085902695,3.788146363,6.810482108,4.163969471,5.40233648,4.821593275,4.195435657,8.618523293,5.487705447,5.438297776,1.859153908,5.704593925,4.382887441,6.093195829,6.973849718,6.902994188,3.827429243,5.617874624,7.832800455,4.092509327,4.365763381,3.755871622,7.301909828,7.637449768,8.78503364,8.690837692,9.014803082,3.872491831,7.698658054,9.128599954,6.323707219,4.856419202,5.194703683,
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,6.037893053,12.0344724,19.9427198,23.49377035,25.61771,27.49263395,5.227497048,12.71882303,7.003646693,-0.974615575,9.825566819,6.519218691,4.690926872,-11.09816427,-8.216560944,-3.088325393,-4.32416815,5.090299607,-3.983787696,8.224008073,0.062467923,8.328505492,9.103786359,4.62855192,0.026066163,0.665557266,0.200913397,3.383819661,2.592662071,2.834565199,-0.74851056,4.864573291,0.547438794,0.128051482,8.287423135,8.620212422,7.256071854,5.576743665,5.99228034,8.427180494,1.829175774,7.434452819,8.569980049,5.812,3.798,
Southern Cone Extended,SCE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.022389797,6.915843302,-2.846973191,-1.120448338,6.777073275,-3.575146018,1.4240804,1.963221971,1.389349916,5.925073763,2.247314546,-5.070986054,0.632194978,11.44528975,15.71346642,16.66521928,6.223853111,-5.930986016,-5.018599427,1.524309456,7.437563744,5.958666049,2.062502735,-5.008907015,-6.281043126,5.413810146,14.22088474,-0.331091769,8.931393741,-5.470054277,7.510910955,6.577862117,4.568748243,1.00622881,5.997092432,5.91912482,10.56673566,4.308504261,3.104095484,6.345868057,6.50036033,6.427273867,7.734591821,3.883307403,7.489737873,10.06430803,11.51573402,3.004313502,3.232140297,3.477218623,-3.294329769,-10.1,-6.004,
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.993448257,-0.136235362,1.864478567,3.8839271,1.33218949,2.87676098,-1.219792865,6.290773532,-6.55414292,8.562045508,-0.140449438,6.383208915,-5.58324011,4.200775528,7.535662601,8.920503701,-2.682905304,-3.95393126,7.001685615,-3.310647743,5.06951646,7.843064607,-5.326392716,3.745764357,3.283470707,3.113339718,6.094374589,-0.592431006,3.977856085,-0.675638148,2.55582543,1.242647235,1.30078041,-0.017328654,5.363472886,2.012125087,3.124033321,5.898672514,6.34711579,3.19898808,4.58091642,0.654803693,6.683228134,5.870772213,5.622606857,2.461570255,4.938485083,3.682524404,2.423175916,4.266247626,2.066645293,3.452902582,4.048,
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.137624686,7.121762697,9.984910883,-3.680475326,7.597241261,10.87190206,12.28353667,13.61812018,13.72467613,13.88564039,12.08123703,13.52658878,11.12795375,6.467887264,4.609005081,7.436719232,7.486151919,8.70318587,9.419556972,10.0267749,10.68384263,7.17245362,8.540483535,8.800553182,-0.687041063,1.327634019,10.75688114,11.11518875,10.18317852,10.04421048,6.687076218,7.087600945,11.53738744,10.92545611,7.02804585,7.531933911,8.291117708,-2.225229743,6.095204493,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.056872247,2.503728581,3.851064073,
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004180125,12.69044632,3.976459361,9.193819795,8.223592043,1.605177994,-1.439673844,1.783867632,-0.482600965,-14.26748341,-7.978565049,-2.8,6.5,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,7.81881131,10.70377308,4.858593183,2.950668511,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.809043549,4.540967063,1.699715172,6.685238793,7.180155789,1.7,0.036281552,2.019923833,8.525446804,8.620493237,3.465916494,0.90023465,2.256618249,3.499828319,1.669216526,-0.449176343,0.04667581,2.406332166,4.511265607,4.843503756,2.881428565,4.781755535,-2.102801618,4.093034268,-5.311340499,1.236046911,7.23126873,-7.08,0.73,3.349997983,2.351960645,-19.01290963,1.374549378,-1.947384336,-7.999753284,1.7538214,-5.877082016,1.78501428,-1.979285587,6.652727885,-7.140319716,26.26857661,9.382384967,6.417536687,4.332484395,5.65552903,8.042559431,5.32467327,3.249939162,5.441246559,6.029726915,15.22384741,20.1,
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,7.161137607,5.436847241,3.236692947,3.485417935,2.977294684,3.858259395,6.117533593,4.861673969,5.335998977,2.923533862,5.049258693,6.780062836,5.322765463,-4.18026504,-11.77131816,-10.45093625,-6.305792919,1.535012145,1.336955371,0.616595953,0.189395023,2.513587732,1.877457958,0.962192176,4.831559801,3.576412756,7.543337489,7.369523346,6.050367481,6.396570978,1.705589084,4.2463425,3.748726161,3.449098435,2.152652497,1.708936396,2.340822748,2.30003827,1.850535583,3.562814501,3.911948645,3.839765177,1.274227301,-3.133046282,1.364783667,2.21683561,1.880955461,1.675888994,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,1.818023954,3.69059973,7.125857611,5.500077694,-2.090160529,7.125491662,2.560374869,3.240133041,5.959271355,3.429933016,0.844254618,0.413587538,1.169178643,3.225841817,2.798173125,2.859947051,3.191997126,4.194276664,3.388435146,2.052952362,1.53291338,0.773273401,8.75160856,6.982248536,9.292035408,4.858299698,2.404539025,7.52,9.077380952,2.182810368,5.607476636,0.252844501,3.909205549,4.611650485,2.320185615,3.854875283,3.493449782,1.898734177,,,,,,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8,-9.782608696,-27.16049383,-30.50847458,2.5,6.1,7.8,10.1,0.7,-11.2,5.339367113,5.3,4.122705868,2.674531082,9.3,5.4,3.600000001,5.4,3.8,-3.505767581,1.006702639,1.567208734,-1.523,2.456,
Sub-Saharan Africa (developing only),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.628617497,6.173380506,6.188485236,5.572057799,6.246445094,2.496658314,1.400875457,3.524886833,7.527409085,8.165170459,6.542010097,2.543417755,4.288064194,7.358168926,0.732602261,4.615888654,1.923933239,0.658428531,3.809971941,4.004045448,1.605500743,0.400699503,-1.136659135,2.730024132,1.414220983,0.347948315,0.870726925,4.085981674,3.083136279,1.561687057,-0.078913346,-1.493015238,0.11073106,1.894942302,3.368318964,4.994557894,3.504600864,2.244549241,2.26322649,3.366521765,3.530423114,3.729553222,4.257310518,9.321974079,5.492460046,6.784854413,6.836674926,5.022773374,2.055028481,5.208447706,4.16825083,3.774873212,3.855432082,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.015892932,3.123269826,2.630747852,-48.98298304,24.39833524,
Sub-Saharan Africa (all income levels),SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.628617497,6.173380506,6.188485236,5.572057799,6.246445094,2.496658314,1.400875457,3.524886833,7.527409085,8.165170459,6.542010097,2.543417755,4.288064194,7.358168926,0.732602261,4.615888654,1.923933239,0.658428531,3.809971941,4.004045448,1.60678657,0.401268773,-1.134698649,2.729441398,1.418052022,0.346991415,0.87196201,4.085468634,3.081637309,1.560581195,-0.079217267,-1.481450132,0.115491702,1.902083823,3.376132346,5.033293684,3.650708889,2.296344939,2.331343019,3.419594386,3.774912763,3.830740468,4.329072235,9.553752131,5.535793078,6.726357818,6.899956065,5.099840935,1.940122311,5.141784065,4.176228981,3.769468883,3.771129724,
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,2.522788499,1.346110524,-0.668765329,3.243272109,0.480082624,2.743302706,-0.950092509,4.928633087,5.508935693,3.490805443,2.719162305,1.239652963,1.395492153,3.468511581,4.080575166,4.383541082,5.485151897,4.055714592,3.038059514,3.554124628,3.683640929,4.204988804,5.297067533,6.618564045,4.029251882,6.192276073,5.781308685,3.711865585,-3.104508232,3.174337447,3.218021615,3.0963005,2.942149013,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18993331,1.98973386,6.735405236,4.548204699,1.632352885,12.64282504,1.995735469,9.074566337,4.022881806,4.511410893,4.943449336,4,4,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,-3.572094992,10.09125126,7.613497496,-6.026674399,-5.201989487,0.254883035,-2.017215248,-3.042418529,-3.904328448,-1.857941603,-3.545448779,-14.16344592,8.772387856,11.01851217,-0.488637359,2.78211024,-0.201429955,-7.254621137,3.247176312,1.096486892,1.274378144,5.736492572,1.564200587,-0.871057288,-0.068687814,4.553078433,4.299942884,6.010155091,9.25603245,4.570714138,3.842137942,5.111487808,4.143406525,3.01369863,4.220629047,5.292355487,3.87776607,4.443091905,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,3.498376864,4.166668796,2.459891969,1.941541615,1.208275574,-2.67098322,-14.57380311,-6.721487536,-3.7,6.205530283,5.843495375,6.941371385,4.441561737,4.360952549,0.037742918,1.368391945,3.481989931,4.582892429,4.775027032,5.057804227,6.655217262,8.345407605,10.49393561,5.750477564,-4.935620599,4.425340286,2.983253836,1.801305248,0.940826114,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.900107191,-5.463698855,2.843417996,5.327487559,3.642555165,3.647724175,4.957333994,3.514919504,5.325615529,4.265530877,2.939633622,3.826850685,2.930049469,4.401806921,4.007255923,5.849602632,6.960230428,3.383290081,-7.942966922,1.258448428,0.708859535,-2.543068096,-1.106561843,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.681537344,4.258772994,5.327897811,6.821456714,3.821453148,2.090836479,3.365497939,3.638252334,5.009649556,6.042008752,0.94464624,2.288738799,3.967981128,3.19819563,2.552862674,1.058104865,-1.596258584,1.751548043,3.840003514,1.699971418,0.454830447,1.248664677,1.900638688,4.229535247,2.160373743,2.691323188,3.353842972,2.559038704,2.65480691,0.754674753,-1.145974862,-1.158592738,-2.065616384,4.012622456,3.938535729,1.612216884,2.708417966,4.20495269,4.659837834,4.452192565,1.262310434,2.483417078,2.335701803,4.23486171,3.160784989,4.297178966,3.314245356,-0.613416136,-5.027744594,6.556845091,2.932588253,0.928175558,1.637359532,
Swaziland,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,13.74363645,5.42429573,9.018672689,5.743484116,13.90844471,-2.119435805,1.009589303,1.327129956,3.106943277,12.44905525,14.64143983,1.172570147,1.202351694,6.161758053,3.79241517,12.2644771,14.60659019,6.569821144,12.91110516,21.01799948,1.760376356,3.226207342,3.106113506,2.40069125,4.825651668,3.842053737,3.102805305,2.604039665,2.950874865,1.760173901,1.157877823,1.777204687,2.240094011,2.906684386,2.46332929,3.302561657,3.503652042,2.357588887,1.266029631,1.866465856,-0.662301611,1.921178525,2.786469975,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.882276509,8.408578616,10.13560744,5.919242104,-1.06056179,2.102659246,0.504744599,7.553234231,0,8.871871498,15.8517756,6.308307419,9.05418582,1.302848384,3.177405119,16.27764878,7.495999672,7.124681934,16.50831354,-2.54841998,-4.037656904,-2.071070416,-0.623330365,4.31209486,10.32721607,0.729697921,4.868359558,5.340563025,10.29473981,7.460682777,2.760425962,7.173044636,6.185177182,-0.798697665,-0.620410256,4.697847105,11.97433092,8.394148164,1.920734183,4.203354715,-2.271163111,1.298904538,-6.326278387,-2.477945515,9.005761179,9.406128362,10.41767675,-2.140515242,-1.107181169,5.643,5.006,2.8985,3.5,
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.83306386,24.52129718,-8.652746629,9.271363736,2.299373878,-7.659065515,8.257682701,3.729080216,18.76791519,-3.807819156,9.916003804,25.02760715,-8.545176544,24.12722993,19.52460787,10.96171911,-1.273737953,8.726630966,3.632355641,11.98320185,9.507711695,2.122151361,1.42917395,-4.07174187,6.115070041,-4.945702973,1.907546505,13.26628909,-8.958214015,7.64077232,7.901270704,13.47033376,5.178987103,7.652937118,5.75001528,4.4,1.8,6.337264023,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.9,6.2,5,5.7,,,,,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.397743665,5.36011612,-1.599454024,-2.5109396,0.606227781,-1.807092387,0.767201385,-0.457218865,6.881310223,1.85965647,-2.247626367,1.149616093,-8.380883012,4.961852586,9.01026731,2.980765263,2.234624853,-0.469634184,-21.44108769,-6.04767074,1.042918094,5.346608999,15.67871779,2.048898905,21.79277354,-4.081667518,-2.3888085,15.48235907,4.884735107,-4.178472377,8.535137171,8.001443342,-15.70983704,10.13688763,1.236549313,2.214473037,5.653392324,6.951579919,-0.682850222,-0.879681021,11.65813465,8.491209824,14.72166701,33.62937185,17.33253374,0.648262014,3.27149958,3.052691532,4.217695551,13.55010086,0.082869799,8.88257607,3.599991079,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.16931741,3.773652809,4.999694275,14.28601128,15.4597127,9.408719099,5.500371544,5.023691862,10.83086834,2.524302633,0,7.62515757,3.837483985,4.832849129,2.440541183,-2.051522581,6.959085356,11.04543452,-5.167742652,14.57695612,-3.315186087,-3.582402545,-5.414007781,5.555555045,5.555552168,1.586504304,0.510162182,6.642369769,4.060021692,-0.243656143,-0.699967491,-3.980686814,-15.09582748,14.98241434,7.84583232,8.83621163,14.37737757,-2.299876558,2.481751423,-0.783479607,-1.626806272,-0.922151018,4.954397657,2.119065323,1.180406953,4.052412549,2.290453889,2.225480228,3.510296675,3.99567877,4.883763946,5.91249112,5.117622456,
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,11.12252154,8.615978786,8.12227285,6.550656507,11.40794959,4.895375421,4.27851019,10.23643087,4.466250152,4.970407,9.326810244,9.843466585,10.29574595,5.371764336,5.17353853,5.906867866,5.352350132,5.58420292,5.752432199,4.647239776,5.533829072,9.518944446,13.28811272,12.19051039,11.16715854,8.558260592,8.083393215,8.251038454,8.987181867,9.237488252,5.901348116,-1.371381565,-10.50996915,4.447634198,4.75007039,2.167264271,5.317573751,7.139975323,6.344073496,4.604698946,5.092898713,5.044316148,2.484300401,-2.329848588,7.810512395,0.077086894,7.667173799,1.766353603,
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,-1.2,13.9,-6.5,-0.6,-7.1,-29,-16.4,-21.3,-12.4,-16.7,1.7,5.3,3.7,8.299998545,10.2,10.8,11,10.3,6.7,7,7.8,7.9,3.8,6.5,7.4,7.5,7.4,
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02362205,-4.255319149,35.38455735,-4.605263157,-14.96598639,1.499999995,-17.29986025,-7.200041312,6.699992634,-11.40000057,7.100000323,16.49999975,5.46906412,4.34384553,0.257180351,3.26882857,5.000407297,13.04036322,10.96709535,11.05929963,14.69586154,6.103453739,9.197805069,14.69934708,11.10183888,10.19904501,
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.65923796,16.34436594,-6.69649992,-2.175402535,0.385221502,6.54107797,-3.17616241,11.61650321,14.63414634,12.76595745,9.492558303,12.03039709,8.34049871,8.11287478,
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,4.741257898,1.982412836,1.738395986,6.558453627,2.118653922,2.985652471,-1.881869043,0.389903088,-2.044092225,6.41494299,0.251984106,3.738036671,4.952524928,3.711878068,0.010216628,-0.131584919,2.718808603,3.88170917,3.369849118,3.60177671,3.41610785,2.156545334,0.988947139,2.3831091,-1.608102321,-4.137535995,0.902612035,3.238092654,3.330222255,2.883198899,0.84645908,0.5,
